COURSE_CODE,COURSE_TITLE,MODULES_TITLE,MODULE_CODE,url video,Quiz_code,Code_Question ,Quiz,option 1,answer,option 2,answer,option 4,answer,option5,answer,option6,answer,option7,answer,option8,answer,,,,,,
,,,,,,FMPS_C024_QV03_Q_5,أجب بصحيح او خطأ على الاهداف التالية : صنع و تزيين سلة الفواكه او سلة الخضر يمكن للمربي إدراجها ضمن الأنشطة الموازية.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV03_Q_6,"من بين العلامات التالية حدد تلك التي تبدو لك صحيحة تحتوي الانشطة الفنية كالأعمال اليدوية على عدة كفايات من بينها : 1)تطوير الحركية الدقيقة لديه مثل التشكيل
 2) تطوير التفتح الحسي لديه مثل التعرف على ملمس الطعام .
 3) تطوير الطفل لعادة أولوية وأخيرة الا و هي عادة النظافة
 4) تطوير حاسة السمع 
 5)تشجيع الطفل على اكتساب مفردات خاصة واستثمارها.
 6) تمكين الطفل من وصف الحالات الصلبة او السائلة",تطوير الحركية الدقيقة لديه مثل التشكيل,TRUE,تطوير التفتح الحسي لديه مثل التعرف على ملمس الطعام .,TRUE,تشجيع الطفل على اكتساب مفردات خاصة واستثمارها,TRUE,تمكين الطفل من وصف الحالات الصلبة او السائلة,TRUE,تطوير الطفل لعادة أولوية وأخيرة الا و هي عادة النظافة,FALSE,تطوير حاسة السمع,FALSE,,,,,,,,
FMPS_C024,الأنشطة الموازية في مرحلة التعليم الأولي,الورشات الي يمكن تنظيمها داخل العملية التعليمية التعلمية و كفاياتها,FMPS_C024_V04,https://drive.google.com/file/d/1yM5ONKzpzagiBOl8Q11i4wthAg0-CZNt/view?usp=drive_link,FMPS_C024_QV04,FMPS_C024_QV04_Q_1,أجب بصحيح او خطأ على الإقتراح التالي : من بين الأنشطة الموازية التي يتم تنظيمها داخل العملية التعليمية نجد: الأولمبياد,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV04_Q_2,"من بين العبارات التالية، حدد تلك التي تبدو لك مناسبة : الأنشطة المتعلقة بالأولمبياد ستمكن الطفل من : 1) التحدث والتعبير عن نفسه و عن مشاعره بوضوح أمام الآخرين.
 2) تطويرحسه الابداعي.
 3)تطوير النطق والتعبير بشكل صحيح.
 4) المشاركة في الألعاب و تمنح له القدرة على عدم قبول قواعد اللعب.
 5) تطوير ذاكرته.",التحدث والتعبير عن نفسه و عن مشاعره بوضوح أمام الآخرين.,TRUE,تطويرحسه الابداعي.,TRUE,تطوير النطق والتعبير بشكل صحيح.,TRUE,تطوير ذاكرته.,TRUE,المشاركة في الألعاب و تمنح له القدرة على عدم قبول قواعد اللعب.,FALSE,,,,,,,,,,
,,,,,,FMPS_C024_QV04_Q_3,أجب بصحيح او خطأ على العبارة التالية : الانشطة التحسيسية كالتربية الطرقية تساعد الطفل على استئناسه بقواعد السلامة والأخطار الطرقية منذ سن مبكر.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV04_Q_4,أجب بصحيح او خطأ على العبارة التالية التربية الطرقية تمكن الطفل من تبني سلوكيات مسؤولة لحماية نفسه فقط,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV04_Q_5,أجب بصحيح او خطأ على العبارة الآتية : الا نشطة التربوية التعليمية التعلمية المتعلقة بالاحتفال بالمناسبات الوطنية والدولية تساهم على تعزيز معرفة الاحتفالات المشتركة بين مختلف دول العالم,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV04_Q_6,أجب بصحيح او خطأ على الارشادات التالية : نشاط حفل نهاية السنة يخول للطفل المشاركة في أنشطة المجموعة وأيضا لعب الأدوار داخل مجموعة القسم.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
FMPS_C024,الأنشطة الموازية في مرحلة التعليم الأولي,الأسس العامة لتنظيم الأنشطة الموازية,FMPS_C024_V05,https://drive.google.com/file/d/11em99jjNvbzstSWYuNmSRB3mn7okdp_z/view?usp=drive_link,FMPS_C024_QV05,FMPS_C024_QV05_Q_1,"أجب بصحيح او خطأ على التعريف التالي: لكي يحقق النشاط الموازي أهدافه يجب ان يعتمد المربي على عدة عناصر من بينها : -القيام بالتخطيط الجيد ، - التنظيم . -التـنفيذ.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV05_Q_2,أجب بصحيح او خطأ على العبارة التالية : من بين الأسس العامة لتنظيم الأنشطة الموازية انه يتوجب على المربي مراعاة مستوى الفئات المستهدفة و تحديد أهداف كل نشاط بوضوح.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV05_Q_3,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:توجد عدة جوانب أساسية تساهم في الحفاظ على صحة الطفل العامة و حاسة بصره من بينها ان يقوم المربي ب : 1)التواصل الفعال مع الاباء ،
  2)توعية الاباء بأهمية الحفاظ على نظام غذائي صحي ومتوازن لأطفالهم 
  3)محاولة طمأنة الاطفال لتحسيسهم بالأمان وعدم الخوف
 4)ارشاد الاباء للقيام بإعداد اطعمة متوازنة تحتوي على كمية كافية و وفيرة من الفيتامينات
  5)إخبار الإدارة حتى يتم إخبار ولي الأمر إذا استدعى الأمر نقله إلى المستشفى",التواصل الفعال مع الاباء,TRUE,توعية الاباء بأهمية الحفاظ على نظام غذائي صحي ومتوازن لأطفالهم,TRUE,ارشاد الاباء للقيام بإعداد اطعمة متوازنة تحتوي على كمية كافية و وفيرة من الفيتامينات,TRUE,محاولة طمأنة الاطفال لتحسيسهم بالأمان وعدم الخوف,FALSE,إخبار الإدارة حتى يتم إخبار ولي الأمر إذا استدعى الأمر نقله إلى المستشفى,FALSE,,,,,,,,,,
,,,,,,FMPS_C024_QV05_Q_4,أجب بصحيح او خطأ على العبارة التالية :اشراك الطفل بكيفية نشيطة يعد من بين الأسس التي تعتمد من قبل المربي لتنظيمه للأنشطة الموازية :,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV05_Q_5,أجب بصحيح او خطأ علىالعبارة التالية : من ضمن الأسس التي يجب مراعاتها لإعداد وتدبير الأنشطة الموازية نجد : الحرص على اختيار الفضاء المناسب للحفاظ على سلامة الأطفال.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV05_Q_6,"أجب بصحيح على ما يلي : ينصح على المربي ،تكرار نفس الأنشطة لفترات عدة و لكل المستويات وذلك من أجل ترسيخ مضامينها لدى الأطفال.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
FMPS_C024,الأنشطة الموازية في مرحلة التعليم الأولي,نصائح عامة للمربين لتطوير مختلف قدرات الأطفال و مهارتهم,FMPS_C024_V06,https://drive.google.com/file/d/1yxY4dskPujg1CXMm-lZGrHBlPesHq2HX/view?usp=drive_link,FMPS_C024_QV06,FMPS_C024_QV06_Q_1,أجب بصحيح او خطأ على العبارة التالية أحيانا يمكن للمربي الاستغناء عن ادراج الأنشطة الموازية داخل العملية التعليمية لأنها لا تمتاز بمكانة مهمة,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV06_Q_2,أجب بصحيح او خطأ على العبارة التالية الخرجات التربوية هي أنشطة تربوية تخول للطفل الانتقال من المجرد إلى الملموس.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV06_Q_3,"من بين الأهداف التالية، حدد تلك التي تبدو لك صحيحة الخرجات التربوية تساهم في : 1) تنويع فضاء التعلم،
  2)اكتشاف العالم الخارجي 
 3) تطوير فقط بعض المهارات لدى الطفل من بينها المهارات المعرفية 
 4) تطوير المهارات العاطفية والاجتماعية لدى الطفل
 5) اكتساب روح التعاون والتضامن لدى الطفل","تنويع فضاء التعلم،",TRUE,اكتشاف العالم الخارجي,TRUE,تطوير المهارات العاطفية والاجتماعية لدى الطفل,TRUE,اكتساب روح التعاون والتضامن لدى الطفل,TRUE,تطوير فقط بعض المهارات لدى الطفل من بينها المهارات المعرفية,FALSE,,,,,,,,,,
,,,,,,FMPS_C024_QV06_Q_4,"أجب بصحيح او خطأ على العبارة التالية:
 الأنشطة الموازية تمنح للطفل الفرصة للتجربة واكتساب الخبرات عديدة",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV06_Q_5,"أجب بصحيح او خطأ على العبارة التالية:من غير المستحب على المربيين، ايلاء برامج الأنشطة الموازية المزيد من الاهتمام لأنها لا تساهم في صقل مواهب الطفل وتطوير معارفه.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C024_QV06_Q_6,"حدد الخصائص التي تبدو لك صحيحة مرحلة التعليم الأولي بالنسبة للأطفال تعتبر لبنة أساسية في بناء شخصيتهم لذلك يجب على المربي مراعاة واحترام عدة خصائص من بينها : 1)اعتماد فئة قليلة من البرامج التربوية والأنشطة الهادفة داخل العملية التعليمية التعلمية 
 2)الاهتمام بالمستوى والجانب التخطيطي فقط للبرامج 
 3) الاهتمام بالمستوى والجانب التخطيطي و التنفيذي للبرامج 
 4) التركيز اكثر على البرامج التربوية كتنظيم خرجات مدرسية اللعب",الاهتمام بالمستوى والجانب التخطيطي و التنفيذي للبرامج,TRUE,اعتماد فئة قليلة من البرامج التربوية والأنشطة الهادفة داخل العملية التعليمية التعلمية,FALSE,الاهتمام بالمستوى والجانب التخطيطي فقط للبرامج,FALSE,التركيز اكثر على البرامج التربوية كتنظيم خرجات مدرسية اللعب,FALSE,,,,,,,,,,,,
FMPS_C025,الصحة ورفاه الطفل,مفهوم صحة و رفاه الطفل و أهم ركائزه,FMPS_C025_V01,https://drive.google.com/file/d/1SSLys8SFnMSKoTVSFdWxR9G5-XEp4Ijy/view?usp=drive_link,FMPS_C025_QV01,FMPS_C025_QV01_Q_1,"حدد العبارة المناسبة التي تبدو لك صحيحة : يرتكز رفاه الطفل ،على نقاط القوة التي تغدي قدرته على الازدهار في كافة جوانب حياته. ويشمل ايضا كل ما هو جيد له مثل: 1) توطيد الروابط العاطفية ، 
 2)المشاركة في أدوار اجتماعية مثمرة هادفة و نافعة،
 3)تفضيل الذات وعدم الاهتمام لحاجيات وخصوصيات الاخرين. 
  4)الشعور بالفرح والأمل، 
 5)اختبار تجارب تعليمية إيجابية في بيئة داعمة،
 6)القدرة على التعاون داخل المجموعات، 
 7)الوصول إلى الشعور بالأمان لفترة معينة.","توطيد الروابط العاطفية ،",TRUE,"المشاركة في أدوار اجتماعية مثمرة هادفة و نافعة،",TRUE,"الشعور بالفرح والأمل،",TRUE,"اختبار تجارب تعليمية إيجابية في بيئة داعمة،",TRUE,"القدرة على التعاون داخل المجموعات،",TRUE,تفضيل الذات وعدم الاهتمام لحاجيات وخصوصيات الاخرين.,FALSE,الوصول إلى الشعور بالأمان لفترة معينة.,FALSE,,,,,,
,,,,,,FMPS_C025_QV01_Q_2,"تعتبر السنوات الخمس الأولى من حياة الطفل بمثابة سنوات تشييدية لشخصيته. ففي هذه المرحلة تستلزم تربيته على المربيين فقط بالخصوص، ان يقوموا بتقديم العناية الفائقة و الدقيقة له ، و أن يقوموا بالتركيز ايضا على صحته و على رفاهه البدني، باعتباره رمز للمستقبل . أجب بصحيح او خطأ على العبارة الموالية",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_3,أجب بصحيح او خطأ على الهدف التالي:يتحقق رفاه الطفل من خلال البيئة العامة ومحيطه المدرسي والبيداغوجي.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_4,"أجب بصحيح او خطأ على العبارة المقترحة الآتية يقوم الرفاه على ستة ركائز (PERMAH):
 
 المشاعر الإيجابية، الالتزام، العلاقات، عيش حياة ذات معنى، النجاح، الأمل .",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_5,"إختر من بين العبارات المقترحة، تلك التي تبدو لك صحيحة:يحتوي الرفاه على مجموعة من المميزات التي تعتبر مرتكزا أساسيا يساهم في تقويته وتحقيقه و من بين هذه المميزات نجد: 1) الخبرات الحياتية 
 2)الانتماء والشعور بالحب والرعاية 
 3)العلاقات الاسرية فضلا عن العلاقات الاجتماعية الأخرى 
  4)الانصاف الشخصي بدلا من الاجتماعي 
 5)البيئة الداعمة.",الخبرات الحياتية,TRUE,الانتماء والشعور بالحب والرعاية,TRUE,البيئة الداعمة.,TRUE,العلاقات الاسرية فضلا عن العلاقات الاجتماعية الأخرى,FALSE,الانصاف الشخصي بدلا من الاجتماعي,FALSE,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_6,"أجب بصحيح او خطأ على العبارة التالية:النمو الحس الحركي، العاطفي، الاجتماعي والمعرفي يعتبر من بين المحددات الصحية التي تساهم في بناء وتحقيق مميزات الرفاه لدى الطفل.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_7,أجب بصحيح او خطأ على العبارة التالية : عالم النفس الإيجابي ((Martin Seligman أكد أن الرفاه قائم على عدة أسس من بينها نجد : الشعور بالرضا و المشاركة والانخراط الكامل في الأنشطة و الازدهار.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_8,أجب بصحيح او خطأ على العبارة التالية:التغذية تعد من بين المهارات والمحددات الصحية والإقتصادية التي تساهم في إرساء و تثبيت الرفاه لدى الطفل.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_9,"إختر من بين العبارات المقترحة، تلك التي تبدو لك صحيحة:يعتمد مفهوم الرفاه على مجموعة من المحددات التي تشارك بشكل جوهري في تشكيله وتؤدي إلى تعزيزه مثل : أ) جعل الدروس التعليمية أكثر صعوبة للأطفال. 
 ب) التركيز على المحتوى التقليدي في المناهج الدراسية. 
 ت)النقل والترفيه والرياضة.
 ه) تشجيع الاطفال على العمل الفردي و التقليص من التعلم ضمن المجموعات.",النقل والترفيه والرياضة.,TRUE,جعل الدروس التعليمية أكثر صعوبة للأطفال.,FALSE,التركيز على المحتوى التقليدي في المناهج الدراسية.,FALSE,تشجيع الاطفال على العمل الفردي و التقليص من التعلم ضمن المجموعات.,FALSE,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_10,"أجب بصحيح او خطأ على العبارة التالية: حددت منظمة الصحة العالمية مفهوم الصحة، على أنها الكفاية البدنية والعقلية والاجتماعية الكاملة، وهي ترتبط أيضا بمفهوم أولي وأساسي وهو خلو الانسان من المرض أو العجز.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_11,"أجب بصحيح او خطأ على العبارة التالية :ينقسم مفهوم الصحة الى 4 اقسام :
 1)صحة الفرد.
 2)صحة المجتمع.
 3)الصحة العامة.
  4)الرعاية الجماعية.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV01_Q_12,أجب بصحيح او خطأ على العبارة التالية:مفهوم الصحة مبني على المحددات الاجتماعية والصحية والمحددات الاقتصادية.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
FMPS_C025,الصحة ورفاه الطفل,طب الاطفال,FMPS_C025_V02,https://drive.google.com/file/d/1dRL7399Lz_8ovDOTH3_7IQEl4iFX5P6V/view?usp=drive_link,FMPS_C025_QV02,FMPS_C025_QV02_Q_1,أجب بصحيح أو خطأ على العبارة الموالية:يشمل طب الأطفال مختلف أوجه التطور والصحة النفسية للطفل ويشمل أيضا الرعاية الصحية الوقائية.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_2,أجب بصحيح أو خطأ على العبارة المقترحة : يعتبر قياس الوزن من بين المؤشرات الأساسية لصحة الطفل.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_3,"إختر من بين العبارات المقترحة، تلك التي تبدو لك صحيحة:المربي يلعب دور جد مهم في تحقيق وبلوغ التكامل الصحي للطفل مثل: 1) القيام بالكشف على الطفل، والتتبع.
 2) ربط خبرات الطفل في المدرسة بخبراته خارجها.
 3) تحسين عادات الطفل الصحية.
 4) اخبار الاباء وتوجيههم الى الطبيب المختص.
 5) القيام بتوجيه الطفل.
 6) تحفيز الاطفال ودفعهم للتعلم.","القيام بالكشف على الطفل، والتتبع.",TRUE,تحسين عادات الطفل الصحية.,TRUE,اخبار الاباء وتوجيههم الى الطبيب المختص.,TRUE,القيام بتوجيه الطفل.,TRUE,ربط خبرات الطفل في المدرسة بخبراته خارجها.,FALSE,تحفيز الاطفال ودفعهم للتعلم.,FALSE,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_4,"أجب بصحيح أو خطأ على العبارة المقترحة:للقيام بالاختبار المتعلق بطب الأطفال ومعاينة الحالة المرضية للطفل، يجب على المربي ان يحترم عدة معايير من بينها : 
 - التوفر على فضاء ملائم ولائق لإجراء هذا الإختبار.
 -التوفر على لوحة القياس الحائطية.
 - التوفر على رباطٌ ضاغط.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_5,"من بين العبارات التالية، حدد العبارة التي تبدو لك صحيحة:ختبار طب الأطفال يلزم على المربي ان يتوفر على الأدوات الازمة التي تخول له القيام به مثل: أ) شريط قياس محيط الرأس وكمادة ماء
 ب) ميزان الحرارة ولاصقٌ طبّي (بلاستر)
 ت) لوحة القياس الحائطية وميزان خاص بقياس الوزن.
 ج) مذكرة تسجيل المعطيات الخاصة بالمربي.
 ه) الدفتر الصحي للطفل و دليل محتويات الحقيبة. 
 د) مقصٌّ حاد يستخدم لقطع الشاش.",لوحة القياس الحائطية وميزان خاص بقياس الوزن.,TRUE,شريط قياس محيط الرأس وكمادة ماء,FALSE,ميزان الحرارة ولاصقٌ طبّي (بلاستر),FALSE,مذكرة تسجيل المعطيات الخاصة بالمربي.,FALSE,الدفتر الصحي للطفل و دليل محتويات الحقيبة.,FALSE,مقصٌّ حاد يستخدم لقطع الشاش.,FALSE,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_6,"أجب بصحيح أو خطأ على العبارة المقترحة: لقياس طول الطفل يتوجب على المربي التأكد من تركيب لوحة الحائط الرأسية بشكل صحيح وعلى المستوى الصحيح، والتأكد من ان تكون الارضية مسطحة وخالية من السجاد، القدمان معًا، والكعبان والأرداف والظهر مستقيمان ويجب أن يلمسا الحائط. و أيضا أن يجب على الطفل ان ينظر إلى الأمام مباشرة، و يمكن له الاحتفاظ بالحذاء إذا شاء .",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_7,أجب بصحيح أو خطأ على العبارة المقترحة:تعتبر مراقبة و ملاحظة سلوكيات الأطفال هي آخر مرحلة في اختبار طب الأطفال التي يقوم بها المربي.,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV02_Q_8,"أجب بصحيح أو خطأ على العبارة المقترحة:ليس من الضروري توجيه الأطفال الذين يعانون من فرط النشاط، اوالعزلة الاجتماعية، الى طبيب الأطفال.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
FMPS_C025,الصحة ورفاه الطفل,طب الأذن و الأنف و الحنجرة,FMPS_C025_V03,https://drive.google.com/file/d/1RKr4KHlQtcPXwSQvbkk1WDNnKmmh5rmo/view?usp=drive_link,FMPS_C025_QV03,FMPS_C025_QV03_Q_1,"أجب بصحيح / خطأ على العبارة الموالية:طب الأذن الأنف والحنجرة يعتبر تخصص طبي يتعامل مع الوقاية والتشخيص والعلاج للحالات التي تؤثر على الأذن والأنف والحنجرة لدى الأطفال، وكذلك يقوم على علاج الامراض الجلدية الفطرية لدى الأطفال",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV03_Q_2,"حدد من بين العبارات الموالية، تلك التي تبدو لك صحيحة:من بين الأمراض التي يعالجها، طب الأنف والأذن والحنجرة لدى الأطفال، نجد:أ) مرض الحصبة
 ب) مرض الحصف
 ت) الحساسية الزائدة للضوء،
 ج) نقص حاسة السمع عند الطفل
 ه) ظهور نقاط صغيرة بيضاء اللون ذات مركز أبيض في الجلد،
 ح) طفح الجلد المتكوّن من بقع كبيرة حمراء اللون التي تتداخل أحيانًا في بعضها البعض 
 د) تهيّج العينين واحمرارهما.",نقص حاسة السمع عند الطفل,TRUE,مرض الحصبة,FALSE,مرض الحصف,FALSE,"الحساسية الزائدة للضوء،",FALSE,"ظهور نقاط صغيرة بيضاء اللون ذات مركز أبيض في الجلد،",FALSE,طفح الجلد المتكوّن من بقع كبيرة حمراء اللون التي تتداخل أحيانًا في بعضها البعض,FALSE,تهيّج العينين واحمرارهما.,FALSE,,,,,,
,,,,,,FMPS_C025_QV03_Q_3,أجب بصحيح او خطأ على العبارة الآتية : قد تؤدي أمراض طب الأنف والأذن والحنجرة لدى الأطفال الى تأثير كبير و سلبي على تحصيلهم الدراسي و على تطورهم اللغوي.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV03_Q_4,أجب بصحيح او خطأ على التعريف التالي:هناك أعراض تخول للمربي التعرف على تواجد صعوبات في السمع لدى الطفل من بينها : -الحركة المفرطة -صعوبة في الانتباه والتركيز -التحدث بصوت مرتفع -العدوانية والانعزال -الانطوائية,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV03_Q_5,"أجب بصحيح او خطأ على الاهداف التالية:هناك أعراض صحية خاصة بنقص السمع لدى الطفل تتمثل في ظهور علامات جسدية مثل:
 *سيلان الاذن 
 *الشخير أثناء الغفوة 
 *التنفس من خلال الفم 
 *الإصابة بالحمى او العدوى",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV03_Q_6,"من بين  العلامات التالية حدد تلك التي تبدو لك صحيحة : يجب على المربي مراقبة العلامات المعرفية المتعلقة بالتعلمات لدى الطفل ، التي توحي على وجود مشاكل صحية خاصة بنقص السمع لديه مثل : 1) وجود مشكلة في النطق لدى الطفل .
 2)إصابة الطفل بالسعال الجاف .
 3) عدم قدرة الطفل على اتباع التوجيهات والتعليمات الشفهية.
 4) الزكام .
 5)عدم تركيز الطفل داخل الفصل.
 6) مواجهة الطفل للصعوبات أثناء التعلم.
 7) ظهور عدوى الخميرة لدى الطفل",وجود مشكلة في النطق لدى الطفل .,TRUE,عدم قدرة الطفل على اتباع التوجيهات والتعليمات الشفهية.,TRUE,عدم تركيز الطفل داخل الفصل.,TRUE,مواجهة الطفل للصعوبات أثناء التعلم.,TRUE,إصابة الطفل بالسعال الجاف .,FALSE,الزكام .,FALSE,ظهور عدوى الخميرة لدى الطفل,FALSE,,,,,,
FMPS_C025,الصحة ورفاه الطفل,طب العيون,FMPS_C025_V04,https://drive.google.com/file/d/1i95Zc_jIQ0K9nTKDK8Q8EtV0mkyVeYcj/view?usp=drive_link,FMPS_C025_QV04,FMPS_C025_QV04_Q_1,"أجب بصحيح او خطأ على الإقتراح التالي:العيوب الانكسارية، هي من بين الحالات المرضية الخاصة بتخصص طب العيون.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_2,"من بين العبارات التالية، حدد تلك التي تبدو لك مناسبة:توجد بعض الأعراض التي تدل على معاناة الطفل من اضطرابات في البصر مثل :1) معاناة الطفل من صداع في الرأس بعد قيامه بمجهود القراءة، أو الكتابة، 
 2) كثرة الرمش والتحديق 
 3) ظهور حكة مفرطة على مستوى الرأس
 4) فرك جفني العينين 
 5) النضر بعين واحدة أثناء وجود أشعة الشمس 
 6) ظهور امراض جلدية على مستوى الوجه 
 7) صعوبة تعلم الكتابة","معاناة الطفل من صداع في الرأس بعد قيامه بمجهود القراءة، أو الكتابة،",TRUE,كثرة الرمش والتحديق,TRUE,فرك جفني العينين,TRUE,النضر بعين واحدة أثناء وجود أشعة الشمس,TRUE,صعوبة تعلم الكتابة,TRUE,ظهور حكة مفرطة على مستوى الرأس,FALSE,ظهور امراض جلدية على مستوى الوجه,FALSE,,,,,,
,,,,,,FMPS_C025_QV04_Q_3,"أجب بصحيح او خطأ على العبارة التالية:تردد الطفل عند الصعود في الدرج، اوفي الرصيف أو خلال مروره عبر مستويين مختلفي اللون ،يدل على ان الطفل يعاني من اضطرابات في البصر.",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_4,أجب بصحيح او خطأ على العبارة التالية :الأعين الكبيرة جدا تشير الى أن الطفل يعاني من حالة مرضية تسمى: التهاب العيون المتوازية.,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_5,أجب بصحيح او خطأ على العبارة الآتية:سوء تقدير المجسمات يعد من بين الأسباب التي تدل على وجود اضطرابات في البصر لدى الطفل.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_6,"من بين الاعراض التالية، حدد تلك التي تبدو لك صحيحة:ظهور اعراض عند الأطفال مثل: 1) وجود بقعة بيضاء على مستوى بؤبؤ العين 
 2) وجود انعكاسات بيضاء غير طبيعية داخل بؤبؤ العين
 3) الجرب 
 4) السعال
 5) تدلي الجفن
 
 تعد من بين الأسباب التي ترمز على وجود اضطرابات في البصر لدى الطفل.",وجود بقعة بيضاء على مستوى بؤبؤ العين,TRUE,وجود انعكاسات بيضاء غير طبيعية داخل بؤبؤ العين,TRUE,تدلي الجفن,TRUE,الجرب,FALSE,السعال,FALSE,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_7,"أجب بصحيح او خطأ على الارشادات التالية:للقيام بالاختبار المتعلق بطب العيون، يتوجب على المربي أن يقوم بإتباع الإرشادات التالية: 
  ان يقوم بتوفير أدوات و وسائل من بينها بطاقة اختبار سنيلين و صندوق الإسعافات الضرورية",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_8,"أجب بصحيح او خطأ على العبارة التالية :على المربي القيام بالاختبار المتعلق بطب العيون داخل فضاء، محرر من المثيرات الخارجية خصوصا ليتمكن الطفل من التركيز على الاختبار ،و ليس شرطا أن يكون حائط القسم خال من الألوان او الرسومات.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C025_QV04_Q_9,"حدد من بين العبارات الموالية، تلك التي تبدو لك صحيحة:بطاقة سنيلين هي بطاقة اختبار تمكن من فحص ضعف النظر و يتم ذلك بقياس حدة البصر، التي تمتل القدرة التمييزية للعين، بحيث تسمح لها بالرؤية على مسافة :أ) 7 أمتار. 
 ب) 3 أمتار.
 ت) 10 أمتار.
 د) 5 أمتار.
 ه) 4 أمتار.",5 أمتار,TRUE,7 أمتار.,FALSE,3 أمتار.,FALSE,10 أمتار.,FALSE,4 أمتار.,,,,,,,,,,,
